url,label, descriptions, scripts, entities, extra, all ,names, TP_desc, FP_desc, TN_desc,FN_desc,  TP_script, FP_script, TN_script,FN_script,  TP_ent, FP_ent, TN_ent,FN_ent , TP_extra, FP_extra, TN_extra, FN_extra 
https://www.kaggle.com/code/balraj98/single-image-super-resolution-gan-srgan-pytorch,Perfect_files,42,5,3,1,48,single image super resolution gan srgan pytorch ,42,0,4122,-3,5,0,4120,-42,3,0,4122,-42,1,0,4121,-45
https://www.kaggle.com/code/faressayah/logistic-regression-data-preprocessing,Perfect_files,137,3,4,2,142,logistic regression data preprocessing ,137,0,4028,-2,3,0,4027,-137,4,0,4028,-135,2,0,4026,-139
https://www.kaggle.com/code/usharengaraju/tensorflow-probability-probabilisticbnn,Perfect_files,135,2,5,0,136,tensorflow probability probabilisticbnn ,134,1,4030,-2,2,0,4030,-135,5,0,4030,-132,0,0,4030,-137
https://www.kaggle.com/code/royrangan7/prostate-cancer,Perfect_files,40,3,1,2,44,prostate cancer ,40,0,4124,-3,3,0,4124,-40,1,0,4124,-42,2,0,4122,-43
https://www.kaggle.com/code/amiralisa/context-aware-recommender,Perfect_files,176,7,7,0,182,context aware recommender ,176,0,3985,-6,7,0,3984,-176,7,0,3985,-175,0,0,3985,-182
https://www.kaggle.com/code/mdruksharalam/rukshar-skin-cancer,Perfect_files,259,6,14,1,263,rukshar skin cancer ,259,0,3903,-5,6,0,3902,-259,14,0,3903,-250,1,0,3902,-264
https://www.kaggle.com/code/skmv2022/oversampling-data-to-predict-breasts-cancer,No_extra_files,27,3,2,0,30,oversampling data to predict breasts cancer ,27,0,4138,-2,3,0,4137,-27,2,0,4138,-27,0,0,4138,-29
https://www.kaggle.com/code/gauravduttakiit/summarize-text-with-machine-learning,Perfect_files,9,5,0,3,17,summarize text with machine learning ,9,0,4154,-4,5,0,4153,-9,0,0,4154,-13,3,0,4151,-13
https://www.kaggle.com/code/hsumuhsin/2020-1225-mtcnn-facemask,No_extra_files,31,1,3,0,32,2020 1225 mtcnn facemask ,30,1,4135,-1,1,0,4135,-31,3,0,4135,-29,0,0,4135,-32
https://www.kaggle.com/code/luisfelipi/atividade-24-11,Perfect_files,11,3,1,1,15,atividade 24 11 ,11,0,4153,-3,3,0,4153,-11,1,0,4153,-13,1,0,4152,-14
https://www.kaggle.com/code/willwolfe/multi-approach-to-nlp-content-analysis,Perfect_files,362,7,23,2,371,multi approach to nlp content analysis ,362,0,3798,-7,7,0,3798,-362,23,0,3798,-346,2,0,3796,-369
https://www.kaggle.com/code/samwong127/house-price-model-draft,Perfect_files,75,6,4,1,81,house price model draft ,75,0,4086,-6,6,0,4086,-75,4,0,4086,-77,1,0,4085,-81
https://www.kaggle.com/code/devm2024/keras-model-for-beginners-0-210-on-lb-eda-r-d,Perfect_files,67,5,2,0,70,keras model for beginners 0 210 on lb eda r d ,67,0,4095,-5,5,0,4095,-67,2,0,4095,-70,0,0,4095,-72
https://www.kaggle.com/code/jinbonnie/data-visualization-basic-and-not-basic,Perfect_files,337,13,17,1,344,data visualization basic and not basic ,337,0,3823,-7,13,0,3819,-335,17,0,3823,-327,1,0,3822,-344
https://www.kaggle.com/code/arunkumarramanan/awesome-ml-frameworks-and-mnist-classification,Perfect_files,505,2,45,1,506,awesome ml frameworks and mnist classification ,504,1,3660,-2,2,0,3660,-505,45,0,3660,-462,1,0,3659,-507
https://www.kaggle.com/code/sathvisiva/understanding-cnn,Perfect_files,127,3,6,3,133,understanding cnn ,127,0,4038,-2,2,1,4037,-127,6,0,4038,-123,3,0,4035,-129
https://www.kaggle.com/code/dararc/eda-on-tile-labels,Perfect_files,29,1,5,1,31,eda on tile labels ,29,0,4137,-1,1,0,4137,-29,5,0,4137,-25,1,0,4136,-30
https://www.kaggle.com/code/adepvenugopal/predicting-graduate-admissions-using-ml,Perfect_files,68,7,1,0,75,predicting graduate admissions using ml ,68,0,4092,-7,7,0,4092,-68,1,0,4092,-74,0,0,4092,-75
https://www.kaggle.com/code/tanlikesmath/diabetic-retinopathy-with-resnet50-oversampling,Perfect_files,156,1,3,1,157,diabetic retinopathy with resnet50 oversampling ,156,0,4011,0,1,0,4010,-156,3,0,4011,-153,1,0,4010,-156
https://www.kaggle.com/code/chayandatta/heart-disease-prediction-using-machine-learning,Perfect_files,140,2,5,2,142,heart disease prediction using machine learning ,140,0,4026,-1,2,0,4025,-140,5,0,4026,-136,2,0,4025,-140
https://www.kaggle.com/code/rishabb3130/covid-19,No_extra_files,49,7,1,0,56,covid 19 ,49,0,4111,-7,7,0,4111,-49,1,0,4111,-55,0,0,4111,-56
https://www.kaggle.com/code/erikbruin/nlp-on-student-writing-eda,Perfect_files,152,3,4,0,154,nlp on student writing eda ,151,1,4013,-2,3,0,4012,-152,4,0,4013,-150,0,0,4013,-154
https://www.kaggle.com/code/ghaiyur/vinbigdata-2-class-versiongg,Perfect_files,214,19,21,1,226,vinbigdata 2 class versiongg ,214,0,3936,-17,19,0,3935,-213,21,0,3936,-210,1,0,3935,-231
https://www.kaggle.com/code/michaelgeracie/modelling-overview-classification,Perfect_files,375,4,23,0,376,modelling overview classification ,375,0,3790,-2,4,0,3790,-373,23,0,3790,-354,0,0,3790,-377
https://www.kaggle.com/code/dorianvoydie/eda-modelling-breast-cancer-detection,Perfect_files,94,9,2,1,104,eda modelling breast cancer detection ,94,0,4065,-8,9,0,4064,-94,2,0,4065,-100,1,0,4064,-102
https://www.kaggle.com/code/sermakarevich/prepare-patches-coordinates-and-targets,No_extra_files,9,3,0,0,12,prepare patches coordinates and targets ,9,0,4155,-3,3,0,4155,-9,0,0,4155,-12,0,0,4155,-12
https://www.kaggle.com/code/faizanurrahmann/elucidata-data-science-assignment,Perfect_files,105,4,3,2,110,elucidata data science assignment ,104,1,4059,-3,4,0,4058,-105,3,0,4059,-105,2,0,4057,-108
https://www.kaggle.com/code/kerneler/starter-warwick-gland-dataset-96113c73-a,No_extra_files,41,1,1,0,42,starter warwick gland dataset 96113c73 a ,41,0,4125,-1,1,0,4125,-41,1,0,4125,-41,0,0,4125,-42
https://www.kaggle.com/code/fanbyprinciple/cifar10-with-simple-convolutions-in-pytorch,Perfect_files,264,3,4,0,264,cifar10 with simple convolutions in pytorch ,264,0,3901,-2,3,0,3901,-263,4,0,3901,-262,0,0,3901,-266
https://www.kaggle.com/code/squatsqt/2020-1225-mtcnn-facemask-203-15,No_extra_files,31,1,3,0,32,2020 1225 mtcnn facemask 203 15 ,30,1,4135,-1,1,0,4135,-31,3,0,4135,-29,0,0,4135,-32
https://www.kaggle.com/code/drt2290078/mask-rcnn-sample-starter-code,Perfect_files,114,7,6,0,120,mask rcnn sample starter code ,113,1,4046,-7,7,0,4046,-114,6,0,4046,-115,0,0,4046,-121
https://www.kaggle.com/code/gonnel/predicting-embryonic-dic-image-labels-with-keras,Perfect_files,109,2,2,0,110,predicting embryonic dic image labels with keras ,109,0,4057,-1,2,0,4057,-108,2,0,4057,-108,0,0,4057,-110
https://www.kaggle.com/code/odraode/ai-bootcamp-w1-challenge-group-3,No_extra_files,140,3,5,0,142,ai bootcamp w1 challenge group 3 ,140,0,4025,-2,3,0,4025,-139,5,0,4025,-137,0,0,4025,-142
https://www.kaggle.com/code/latticetower/eda-supercategories-attributes-correctness,Perfect_files,77,2,3,0,79,eda supercategories attributes correctness ,77,0,4088,-2,2,0,4088,-77,3,0,4088,-76,0,0,4088,-79
https://www.kaggle.com/code/naveengowda16/anomaly-detection-credit-card-fraud-analysis,Perfect_files,201,6,10,3,210,anomaly detection credit card fraud analysis ,201,0,3962,-4,6,0,3960,-201,10,0,3962,-195,3,0,3959,-205
https://www.kaggle.com/code/othadem/aws-sagemaker-studio-lab,Perfect_files,99,1,3,1,101,aws sagemaker studio lab ,99,0,4067,-1,1,0,4067,-99,3,0,4067,-97,1,0,4066,-100
https://www.kaggle.com/code/sentdex/first-pass-through-data-w-3d-convnet,Perfect_files,223,1,9,1,223,first pass through data w 3d convnet ,223,0,3944,0,1,0,3944,-222,9,0,3944,-214,1,0,3944,-222
https://www.kaggle.com/code/radmirzosimov/eda-and-building-models-for-predicting-outflow,Perfect_files,82,5,2,1,87,eda and building models for predicting outflow ,82,0,4081,-4,5,0,4080,-82,2,0,4081,-84,1,0,4081,-85
https://www.kaggle.com/code/minama/2020-1225-mtcnn-facemask-203-16,No_extra_files,31,1,3,0,32,2020 1225 mtcnn facemask 203 16 ,30,1,4135,-1,1,0,4135,-31,3,0,4135,-29,0,0,4135,-32
https://www.kaggle.com/code/fabsta/nuclei-segmentation-tensorflow-u-net-0-327-027909,Perfect_files,155,3,8,0,157,nuclei segmentation tensorflow u net 0 327 027909 ,155,0,4011,-1,3,0,4010,-154,8,0,4011,-148,0,0,4011,-156
https://www.kaggle.com/code/bmarcos/image-recognition-gender-detection-inceptionv3,Perfect_files,151,5,6,1,154,image recognition gender detection inceptionv3 ,151,0,4013,-3,5,0,4012,-150,6,0,4013,-148,1,0,4013,-153
https://www.kaggle.com/code/aayushrajput/colon-cnn-3-layer,Low_description_files,0,6,0,0,6,colon cnn 3 layer ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/maksimeren/covid-19-literature-clustering,Perfect_files,229,18,8,0,245,covid 19 literature clustering ,228,1,3923,-15,18,0,3920,-229,8,0,3923,-236,0,0,3923,-244
https://www.kaggle.com/code/jlawman/complete-beginner-your-first-titanic-submission,Perfect_files,127,2,2,0,129,complete beginner your first titanic submission ,126,1,4039,-1,2,0,4038,-127,2,0,4039,-126,0,0,4039,-128
https://www.kaggle.com/code/mathurinache/googlehashcode2019-starter-code,No_entity_files,7,4,0,0,9,googlehashcode2019 starter code ,7,0,4157,-3,4,0,4157,-6,0,0,4157,-10,0,0,4157,-10
https://www.kaggle.com/code/willkoehrsen/featuretools-for-good,Perfect_files,143,7,5,1,151,featuretools for good ,142,1,4018,-6,7,0,4017,-143,5,0,4018,-144,1,0,4017,-149
https://www.kaggle.com/code/mashimo/features-selection-for-multiple-linear-regression,Perfect_files,140,2,7,0,142,features selection for multiple linear regression ,140,0,4026,-1,2,0,4025,-140,7,0,4026,-134,0,0,4026,-141
https://www.kaggle.com/code/julianemarcal95/hepatitis-rna-mlp-multi-layer-perceptron-ativ,Perfect_files,11,2,1,1,14,hepatitis rna mlp multi layer perceptron ativ ,11,0,4155,-1,2,0,4154,-11,1,0,4155,-11,1,0,4154,-12
https://www.kaggle.com/code/jacckashakash/social-network-link-prediction,Perfect_files,53,6,0,0,57,social network link prediction ,53,0,4109,-5,6,0,4108,-53,0,0,4109,-58,0,0,4109,-58
https://www.kaggle.com/code/pratikasarkar/principal-component-analysis-pca,Perfect_files,73,2,3,2,77,principal component analysis pca ,73,0,4092,-2,2,0,4092,-73,3,0,4092,-72,2,0,4090,-75
https://www.kaggle.com/code/spidyweb/prostate-cancer-panda-insight-eda,Perfect_files,198,4,10,1,202,prostate cancer panda insight eda ,198,0,3965,-4,4,0,3965,-198,10,0,3965,-192,1,0,3964,-202
https://www.kaggle.com/code/stkbailey/step-by-step-explanation-of-scoring-metric,Perfect_files,56,4,3,2,62,step by step explanation of scoring metric ,56,0,4106,-5,4,0,4106,-57,3,0,4106,-58,2,0,4104,-61
https://www.kaggle.com/code/sx2154/gfootball-rules-from-environment-exploration,Perfect_files,67,2,3,1,68,gfootball rules from environment exploration ,67,0,4098,-2,2,0,4098,-67,3,0,4098,-66,1,0,4097,-69
https://www.kaggle.com/code/aayushrajput/feature-extraction-lung-images-resnet50,No_description_files,0,6,0,0,6,feature extraction lung images resnet50 ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/fangxina/dfdc-yuming-yao,Perfect_files,319,9,17,1,326,dfdc yuming yao ,319,0,3841,-7,9,0,3839,-319,17,0,3841,-309,1,0,3840,-326
https://www.kaggle.com/code/stephenfenel/single-cell-classification-eda-and-segmentation,Perfect_files,125,9,5,1,135,single cell classification eda and segmentation ,125,0,4034,-8,9,0,4033,-125,5,0,4034,-128,1,0,4033,-133
https://www.kaggle.com/code/welcomehere/new-colab-features,Perfect_files,50,2,0,1,53,new colab features ,50,0,4115,-2,2,0,4115,-50,0,0,4115,-52,1,0,4114,-52
https://www.kaggle.com/code/sreevishnudamodaran/siim-mmdetection-cascadercnn-weight-bias,Perfect_files,163,3,5,0,165,siim mmdetection cascadercnn weight bias ,163,0,4001,-3,3,0,4001,-163,5,0,4001,-161,0,0,4001,-166
https://www.kaggle.com/code/hiutrnc/a-complete-ml-pipeline-fast-ai-e37094,Perfect_files,331,7,14,1,336,a complete ml pipeline fast ai e37094 ,329,2,3830,-6,7,0,3829,-331,14,0,3830,-323,1,0,3829,-337
https://www.kaggle.com/code/divyanshuusingh/eda-image-segmentation,No_extra_files,79,5,4,0,84,eda image segmentation ,79,0,4083,-5,5,0,4083,-79,4,0,4083,-80,0,0,4083,-84
https://www.kaggle.com/code/dansbecker/exercise-deep-learning-from-scratch,No_extra_files,53,2,0,0,55,exercise deep learning from scratch ,53,0,4112,-2,2,0,4112,-53,0,0,4112,-55,0,0,4112,-55
https://www.kaggle.com/code/mznzgt/1031135767,Perfect_files,34,3,2,2,39,1031135767 ,34,0,4131,-2,3,0,4130,-34,2,0,4131,-34,2,0,4129,-36
https://www.kaggle.com/code/nickteim/fastai-part-2-lesson-9-10-2019,Perfect_files,342,18,15,0,348,fastai part 2 lesson 9 10 2019 ,341,1,3817,-8,18,0,3816,-333,15,0,3817,-335,0,0,3817,-350
https://www.kaggle.com/code/kmader/build-your-own-blockchain,No_extra_files,47,2,1,0,49,build your own blockchain ,47,0,4118,-2,2,0,4118,-47,1,0,4118,-48,0,0,4118,-49
https://www.kaggle.com/code/aruchomu/yolo-v3-object-detection-in-tensorflow,Perfect_files,120,2,3,1,121,yolo v3 object detection in tensorflow ,120,0,4046,-1,2,0,4046,-119,3,0,4046,-118,1,0,4045,-121
https://www.kaggle.com/code/nxrprime/panda-image-data-augmentation-techniques-w-monai,Perfect_files,73,1,3,1,75,panda image data augmentation techniques w monai ,73,0,4093,-1,1,0,4093,-73,3,0,4093,-71,1,0,4092,-74
https://www.kaggle.com/code/marketneutral/eda-security-master-analysis,Perfect_files,115,4,4,1,120,eda security master analysis ,115,0,4050,-2,4,0,4048,-115,4,0,4050,-113,1,0,4049,-117
https://www.kaggle.com/code/mateiionita/taming-the-bert-a-baseline,Perfect_files,129,6,5,0,135,taming the bert a baseline ,129,0,4033,-5,6,0,4032,-129,5,0,4033,-129,0,0,4033,-134
https://www.kaggle.com/code/sarwat182/breast-cancer-analysis,Perfect_files,136,3,5,2,141,breast cancer analysis ,136,0,4030,-1,2,1,4028,-136,5,0,4030,-132,2,0,4028,-137
https://www.kaggle.com/code/nasrulhakim86/breast-cancer-histopathology-images-classification,Perfect_files,54,5,3,1,60,breast cancer histopathology images classification ,54,0,4109,-4,5,0,4108,-54,3,0,4109,-55,1,0,4108,-58
https://www.kaggle.com/code/anhquan0412/build-nn-model-with-early-stopping-using-fastai,Perfect_files,51,8,2,1,57,build nn model with early stopping using fastai ,51,0,4108,-8,8,0,4108,-51,2,0,4108,-57,1,0,4107,-59
https://www.kaggle.com/code/alexandervc/sciplex2-part-3e-main-cyclins-closer-look-and-cc,Perfect_files,104,1,6,0,104,sciplex2 part 3e main cyclins closer look and cc ,104,0,4062,-1,1,0,4062,-104,6,0,4062,-99,0,0,4062,-105
https://www.kaggle.com/code/aayushrajput/lung-cnn-7-layer,Low_description_files,0,6,0,0,6,lung cnn 7 layer ,0,0,4162,-5,6,0,4161,0,0,0,4162,-5,0,0,4162,-5
https://www.kaggle.com/code/dmitryyemelyanov/very-contradictory-eda,Perfect_files,109,3,2,0,112,very contradictory eda ,109,0,4055,-3,3,0,4055,-109,2,0,4055,-110,0,0,4055,-112
https://www.kaggle.com/code/felixign/airline-clustering,Perfect_files,98,3,2,1,102,airline clustering ,98,0,4067,-2,3,0,4066,-98,2,0,4067,-98,1,0,4066,-100
https://www.kaggle.com/code/lacls1810/cnn-lstm-vietnamese-sentiment,Perfect_files,42,7,1,0,49,cnn lstm vietnamese sentiment ,42,0,4119,-6,7,0,4118,-42,1,0,4119,-47,0,0,4119,-48
https://www.kaggle.com/code/mpwolke/culture-filtrate-proteins-bcg-protection,Perfect_files,102,9,3,0,110,culture filtrate proteins bcg protection ,102,0,4056,-9,9,0,4056,-102,3,0,4056,-108,0,0,4056,-111
https://www.kaggle.com/code/yw6916/how-to-build-yolo-v3,No_extra_files,15,3,0,0,18,how to build yolo v3 ,15,0,4149,-3,3,0,4149,-15,0,0,4149,-18,0,0,4149,-18
https://www.kaggle.com/code/prashantkhorana/2021-04-10-brain-tumor-classification-mlii-final,Perfect_files,76,4,1,1,80,2021 04 10 brain tumor classification mlii final ,76,0,4088,-3,4,0,4087,-76,1,0,4088,-78,1,0,4087,-79
https://www.kaggle.com/code/doyouevendata/kiva-exploration-by-a-kiva-lender-and-python-newb,Perfect_files,233,3,8,0,236,kiva exploration by a kiva lender and python newb ,233,0,3931,-3,3,0,3931,-233,8,0,3931,-228,0,0,3931,-236
https://www.kaggle.com/code/sarthakvajpayee/license-plate-recognition-using-cnn,Perfect_files,41,5,0,3,49,license plate recognition using cnn ,41,0,4122,-4,5,0,4121,-41,0,0,4122,-45,3,0,4119,-45
https://www.kaggle.com/code/ynouri/random-forest-k-fold-cross-validation,No_extra_files,37,3,1,0,40,random forest k fold cross validation ,37,0,4128,-2,3,0,4127,-37,1,0,4128,-38,0,0,4128,-39
https://www.kaggle.com/code/ratndeepchavan/student-s-exam-performance-prediction,Perfect_files,54,4,1,0,58,student s exam performance prediction ,54,0,4110,-3,4,0,4109,-54,1,0,4110,-56,0,0,4110,-57
https://www.kaggle.com/code/maksymshkliarevskyi/tps-sep-all-for-start-eda-xgb-catboost-baseline,Perfect_files,62,7,1,0,69,tps sep all for start eda xgb catboost baseline ,62,0,4098,-7,7,0,4098,-62,1,0,4098,-68,0,0,4098,-69
https://www.kaggle.com/code/ayuraj/rainforest-train-baseline-model-with-w-b,Perfect_files,39,8,0,0,47,rainforest train baseline model with w b ,39,0,4121,-7,8,0,4120,-39,0,0,4121,-46,0,0,4121,-46
https://www.kaggle.com/code/dannellyz/tissue-detect-scaling-bounding-boxes-4xfaster,Perfect_files,113,5,5,3,121,tissue detect scaling bounding boxes 4xfaster ,113,0,4049,-5,5,0,4049,-113,5,0,4049,-113,3,0,4046,-118
https://www.kaggle.com/code/manabendrarout/vision-transformer-vit-pytorch-on-tpus-train,Perfect_files,108,15,2,1,122,vision transformer vit pytorch on tpus train ,108,0,4050,-9,15,0,4044,-108,2,0,4050,-115,1,0,4049,-117
https://www.kaggle.com/code/datahobbit/eda-of-kaggle-data-science-survey-2020-by-country,Perfect_files,200,1,6,1,201,eda of kaggle data science survey 2020 by country ,200,0,3966,-1,1,0,3966,-200,6,0,3966,-195,1,0,3965,-201
https://www.kaggle.com/code/risabbiswas19/panda-challenge-comprehensive-data-exploration,Perfect_files,153,4,2,1,157,panda challenge comprehensive data exploration ,153,0,4010,-4,4,0,4010,-153,2,0,4010,-155,1,0,4009,-157
https://www.kaggle.com/code/ldfreeman3/a-data-science-framework-to-achieve-99-accuracy,Perfect_files,339,7,18,1,342,a data science framework to achieve 99 accuracy ,339,0,3823,-5,7,0,3823,-337,18,0,3823,-326,1,0,3822,-344
https://www.kaggle.com/code/mahmudds/prostate-cancer-grade-assessment-panda-challenge,Perfect_files,71,9,1,1,80,prostate cancer grade assessment panda challenge ,71,0,4089,-7,9,0,4087,-71,1,0,4089,-77,1,0,4089,-77
https://www.kaggle.com/code/namanj27/seminar-heartbeat-sound-classifier,Perfect_files,39,5,0,0,44,seminar heartbeat sound classifier ,39,0,4123,-5,5,0,4123,-39,0,0,4123,-44,0,0,4123,-44
https://www.kaggle.com/code/nobletp/keras-vgg16-vgg19-inceptionv3-resnet50,Perfect_files,118,6,4,1,123,keras vgg16 vgg19 inceptionv3 resnet50 ,118,0,4044,-5,6,0,4044,-117,4,0,4044,-119,1,0,4043,-123
https://www.kaggle.com/code/gulyvz/build-model-101,No_extra_files,14,4,1,0,18,build model 101 ,14,0,4149,-4,4,0,4149,-14,1,0,4149,-17,0,0,4149,-18
https://www.kaggle.com/code/karthikarvarma/paad-gene-expression-data-clustering,Perfect_files,60,4,2,3,67,paad gene expression data clustering ,60,0,4103,-4,4,0,4103,-60,2,0,4103,-62,3,0,4100,-64
https://www.kaggle.com/code/tarunchilkur/artifact-rejection-using-ica,Perfect_files,48,1,0,3,52,artifact rejection using ica ,48,0,4118,-1,1,0,4118,-48,0,0,4118,-49,3,0,4115,-49
https://www.kaggle.com/code/umashankar01/xception-final,No_extra_files,30,4,0,0,33,xception final ,30,0,4134,-3,4,0,4133,-30,0,0,4134,-33,0,0,4134,-33
https://www.kaggle.com/code/deshwalmahesh/image-processing-1-basic-ocr-feature-pooling-conv,Perfect_files,222,13,7,1,224,image processing 1 basic ocr feature pooling conv ,222,0,3938,-7,13,0,3938,-216,7,0,3938,-222,1,0,3937,-229
https://www.kaggle.com/code/shtrausslearning/biological-sequence-operations,Perfect_files,272,9,9,1,276,biological sequence operations ,272,0,3888,-7,9,0,3888,-270,9,0,3888,-270,1,0,3887,-279
https://www.kaggle.com/code/ruslanmamedov/poverty-level-prediction-beginer-s-kernel,Perfect_files,13,5,0,0,17,poverty level prediction beginer s kernel ,13,0,4151,-3,5,0,4149,-13,0,0,4151,-16,0,0,4151,-16
https://www.kaggle.com/code/jberros/panda-wsi-manipulation-openslide-overview,No_extra_files,36,4,1,0,39,panda wsi manipulation openslide overview ,36,0,4127,-4,4,0,4127,-36,1,0,4127,-39,0,0,4127,-40
https://www.kaggle.com/code/mpwolke/pulmonary-tuberculosis-snomed-ct,Perfect_files,52,9,2,1,61,pulmonary tuberculosis snomed ct ,52,0,4110,-5,9,0,4106,-52,2,0,4110,-55,1,0,4109,-57
https://www.kaggle.com/code/rishabhdev070/data-preparartion-hubmap,Perfect_files,71,10,3,0,80,data preparartion hubmap ,71,0,4086,-10,10,0,4086,-71,3,0,4086,-78,0,0,4086,-81
https://www.kaggle.com/code/ibtesama/image-to-image-translation-with-cgan,Perfect_files,150,7,2,1,157,image to image translation with cgan ,150,0,4010,-7,7,0,4010,-150,2,0,4010,-155,1,0,4009,-157
https://www.kaggle.com/code/philschmidt/cervix-eda-model-selection,Perfect_files,136,10,2,1,146,cervix eda model selection ,136,0,4023,-8,10,0,4021,-136,2,0,4023,-142,1,0,4023,-143
https://www.kaggle.com/code/soham1024/read-all-kind-of-files-using-python,No_extra_files,51,6,0,0,56,read all kind of files using python ,51,0,4111,-5,6,0,4111,-50,0,0,4111,-56,0,0,4111,-56
https://www.kaggle.com/code/ydalat/titanic-a-step-by-step-intro-to-machine-learning,Perfect_files,300,5,11,2,306,titanic a step by step intro to machine learning ,300,0,3863,-4,5,0,3862,-300,11,0,3863,-293,2,0,3861,-304
https://www.kaggle.com/code/marcelosabaris/visualquestionanswering,Perfect_files,260,3,7,1,264,visualquestionanswering ,260,0,3904,-3,3,0,3904,-260,7,0,3904,-256,1,0,3903,-263
https://www.kaggle.com/code/leahscherschel/dataset-details,Perfect_files,98,1,3,2,101,dataset details ,98,0,4069,0,1,0,4068,-98,3,0,4069,-95,2,0,4067,-98
https://www.kaggle.com/code/abhinand05/in-depth-guide-to-convolutional-neural-networks,Perfect_files,218,4,6,0,220,in depth guide to convolutional neural networks ,218,0,3948,-1,4,0,3946,-217,6,0,3948,-213,0,0,3948,-219
https://www.kaggle.com/code/nageshsingh/build-knowledge-graph-using-python,Perfect_files,50,5,0,0,55,build knowledge graph using python ,50,0,4112,-5,5,0,4112,-50,0,0,4112,-55,0,0,4112,-55
https://www.kaggle.com/code/karnikakapoor/diamond-price-prediction,Perfect_files,113,5,5,0,118,diamond price prediction ,113,0,4049,-5,5,0,4049,-113,5,0,4049,-113,0,0,4049,-118
https://www.kaggle.com/code/kashnitsky/topic-6-feature-engineering-and-feature-selection,Perfect_files,348,6,16,0,350,topic 6 feature engineering and feature selection ,348,0,3815,-4,6,0,3814,-347,16,0,3815,-336,0,0,3815,-352
https://www.kaggle.com/code/yusueframadan/final-kernel,Perfect_files,125,20,3,0,129,final kernel ,125,0,4037,-5,20,0,4037,-110,3,0,4037,-127,0,0,4037,-130
https://www.kaggle.com/code/shenmbsw/data-augmentation-and-tensorflow-u-net,Perfect_files,70,3,2,0,72,data augmentation and tensorflow u net ,70,0,4095,-2,3,0,4095,-69,2,0,4095,-70,0,0,4095,-72
https://www.kaggle.com/code/azizozmen/heart-failure-predict-8-classification-techniques,Perfect_files,184,8,12,0,191,heart failure predict 8 classification techniques ,183,1,3977,-6,8,0,3975,-184,12,0,3977,-178,0,0,3977,-190
https://www.kaggle.com/code/nguyenvlm/fuzzy-logic-image-contrast-enhancement,No_extra_files,49,2,1,0,51,fuzzy logic image contrast enhancement ,49,0,4116,-2,2,0,4116,-49,1,0,4116,-50,0,0,4116,-51
https://www.kaggle.com/code/dschettler8845/siiim-covid-train-tfrecords-5-folds-300x300,Perfect_files,97,7,3,2,105,siiim covid train tfrecords 5 folds 300x300 ,97,0,4063,-7,7,0,4063,-97,3,0,4063,-101,2,0,4061,-104
https://www.kaggle.com/code/vipulgandhi/how-to-choose-right-metric-for-evaluating-ml-model,Perfect_files,244,5,14,0,246,how to choose right metric for evaluating ml model ,244,0,3920,-3,5,0,3918,-244,14,0,3920,-233,0,0,3920,-247
https://www.kaggle.com/code/sermakarevich/patchslicer-generator-and-plots-of-sorted-patches,No_entity_files,4,4,0,0,8,patchslicer generator and plots of sorted patches ,4,0,4159,-4,4,0,4159,-4,0,0,4159,-8,0,0,4159,-8
https://www.kaggle.com/code/willkoehrsen/tuning-automated-feature-engineering-exploratory,Perfect_files,175,3,6,0,176,tuning automated feature engineering exploratory ,175,0,3990,-2,3,0,3990,-174,6,0,3990,-171,0,0,3990,-177
https://www.kaggle.com/code/azxc9595/visual-graphs-of-philosophy,No_extra_files,142,4,2,0,144,visual graphs of philosophy ,142,0,4022,-3,4,0,4021,-142,2,0,4022,-143,0,0,4022,-145
https://www.kaggle.com/code/tandonarpit6/elo-use-of-featuretools-permutation-importance,Perfect_files,78,5,0,0,83,elo use of featuretools permutation importance ,78,0,4084,-5,5,0,4084,-78,0,0,4084,-83,0,0,4084,-83
https://www.kaggle.com/code/nitinvijay23/predict-the-crime-category-knn-logistic,Perfect_files,45,1,2,0,46,predict the crime category knn logistic ,45,0,4121,-1,1,0,4121,-45,2,0,4121,-44,0,0,4121,-46
https://www.kaggle.com/code/abhinand05/bert-for-humans-tutorial-baseline,Perfect_files,217,1,11,0,218,bert for humans tutorial baseline ,216,1,3949,-1,1,0,3949,-217,11,0,3949,-207,0,0,3949,-218
https://www.kaggle.com/code/maneesh99/resnet50-signs-detection-99,Perfect_files,58,3,2,2,62,resnet50 signs detection 99 ,58,0,4106,-3,3,0,4106,-58,2,0,4106,-59,2,0,4104,-61
https://www.kaggle.com/code/gunesevitan/survival-analysis,Perfect_files,212,4,10,1,217,survival analysis ,212,0,3952,-3,4,0,3951,-212,10,0,3952,-205,1,0,3951,-215
https://www.kaggle.com/code/rkuo2000/pixel2style2pixel,No_extra_files,16,2,0,0,18,pixel2style2pixel ,16,0,4149,-2,2,0,4149,-16,0,0,4149,-18,0,0,4149,-18
https://www.kaggle.com/code/mayank1101sharma/image-super-resolution-on-chest-x-ray-images,Perfect_files,60,4,1,0,63,image super resolution on chest x ray images ,60,0,4104,-3,4,0,4103,-60,1,0,4104,-62,0,0,4104,-63
